id,title,ratings,director,writer,pri_genre,sec_genre,ter_genre,release_date,language,company,duration,eze_rank
4585,Spotlight,7.8,Sunkanmi Adebayo,Anthony Kehinde Joseph,Drama,,,12/1/2015,"English,Ibo,French",Royal Arts Academy,99,914
5201,Emotional Risk,,Late Ebereonwu,,Drama,,,12/1/2007,English,Aka God Productions,,764
6913,Freeman'S College,,,,Drama,,,3/1/2004,English,,25,352
2284,Back To Life,,"Chico Ejiro,Mike Nliam",,Action,,,12/1/1997,English,Grand Touch Pictures,,209
954,His Majesty,,Sunday Nnajiude,,Action,Thriller,,11/1/2004,English,Zelex Nigeria,,796
6333,Pride Of A Woman,,Charles Inojie,"Pascal Amanfo,Ossa Earlice,Charles Inojie",Drama,,,12/1/2007,English,"De-Kross Movie Production,Fortune Production",,430
3109,Efemena,,Moses Akerele,Moses Akerele,Short,Drama,,11/1/2021,English,Alo 365 Media,,45
5838,Oreke Mulero,,Bakare Adeoye,Sesan Folorunso,Drama,,,11/1/2006,Yoruba,Millennium Films,,352
3604,Indian Doctor,7.5,Theodore Anyanji,Theodore Anyanji,Drama,,,5/1/2008,English,Emex International,,605
6064,666 (Beware The End Is At Hand) 2,2.9,Ugo Ugbor,Bob Emmanuel Anosike,Horror,,,7/1/2007,English,Global Update Pictures,68,395
2837,My Woman,,Sunday Nnajiude,,Drama,,,1/1/2004,English,Zelex Nigeria,,724
6854,His Holiness 2,,Charles Inojie,,Drama,,,6/1/2008,English,Future King Productions,,476
1409,Bag Of Love,,Chibuzo Melvin Mobis,Chibuzo Melvin Mobis,Comedy,,,6/1/2012,English,Mobis Films,66,3
2453,√àJiw„≤R„≤,,Kolade Kadesh Prince,,Drama,,,7/1/2006,Yoruba,Lakefresh Production,,330
4266,The Corridors Of Power,,MacCollins Chidebe,Ikenna Aniekwe,Action,,,11/1/2005,English,Ossy Affason Production,,415
686,Confusion Na Wa,7.1,Kenneth Gyang,"Kenneth Gyang,Tom Rowlands-Rees",Comedy,Crime,Drama,6/1/2021,English,,105,339
4795,Blood On The Altar 4,,Mike Bamiloye,,Drama,,,9/1/2006,English,Mount Zion Media Connections,,25
6262,Insight,,Chris Eneaji Eneng,,Drama,,,7/1/2022,English,Rok Studios,,237
5329,Of Bad Faith,,Ike Nnaebue,"Nneka Ezealor Olademeji,Ike Nnaebue",Drama,,,4/1/2016,English,Passion8 Communications,,282
974,Ghetto Language 2,,Sunny Okwori,,Drama,,,6/1/2006,English,"Bonag Industries Nigeria,Eftown Entertainment Production",,649
6029,Royal Grandmother 2,,Iyke Odife,"Nuella Njubigbo,Iyke Odife",Drama,,,12/1/2007,English,Social Movies,45,713
6985,Kohr Origins,,,Toochukwu Nwokocha,Short,Adventure,,12/1/2021,English,Baselyn86 CS,,26
5574,Champagne,,Emem Isong,"Emem Isong,Anthony Kehinde Joseph,Uduak Isong Oguamanam",Thriller,,,12/1/2014,English,Royal Arts Academy,97,294
6457,The Legend Of Inikpi,,Frank Rajah Arase,Kehinde Joseph Omoto,History,,,1/1/2020,English,MJO Productions,105,468
1993,Bird Flu 2,,Ikechukwu Onyeka,,Comedy,,,10/1/2007,English,Chidoo Investment,,383
3341,Love And Justice,,Aniedi Awah Noba,Prisca Okeke,Drama,,,8/1/2022,English,One and Two Film Production,124,365
6327,You Broke My Heart,,Charles Novia,,Drama,Romance,,,English,,,427
6981,Beyond Desire,,Nonso Emekaekwue,"Lawrence Daniels,Charles Kaduru",Drama,,,2/1/2009,English,Vincemek Productions,,394
3629,Birthday Bash,,Desmond Elliot,"Niyi Akinmolayan,Olawale Carew,Morris Sesay",Comedy,Action,,1/1/2015,English,Believe Media,,618
3864,19 Macaulay Street,,Afe Olumowe,,Drama,,,6/1/2006,English,Great Future Production Company,,646
6911,Consequences 2,,Andy Chukwu,,Drama,,,7/1/2006,English,Annex Merchandise Ltd.,,307
609,Keepers,,Anthony Onah,Anthony Onah,Short,Drama,Thriller,,English,,8,4
1529,A Little White Lie,,John Njamah,Yinka Ogun,Drama,Romance,,9/1/2016,English,Royal Arts Academy,93,405
1153,Second Burial,,Val Sunny Olisemeka,Princess Ugwu,Drama,,,2/1/2014,English,Princess Achiever's Movie Concept Productions,55,359
3354,Road To Yesterday,6,Ishaya Bako,"Genevieve Nnaji,Ishaya Bako,Emil Garuba",Drama,Romance,Thriller,11/1/2015,English,TEN,91,496
3067,Big Mess,,Victor Iyke,Stanley Nweze,Comedy,,,11/1/2018,English,Astro thelegend,,56
4890,Sade,,Sunshine Olawore,,Crime,Drama,Thriller,,English,,,221
1744,A Better Family,,Okechukwu Oku,Nestor Orji,Drama,Romance,,11/1/2018,English,Mountain Top Entertainment,90,436
7017,The Carcass,,Emeka Nwabueze,,Drama,,,7/1/2005,English,Hycromax Investment,,477
4383,The Consequence,,Ikechukwu Chiaghana,Nduka Nwobodo,Drama,,,2/1/2021,English,Rok Studios,122,448
4940,End Of The Game,,Tony Muonagor,,Drama,,,12/1/2004,English,Goldmark International,,69
6760,Mustapha,,Umanu Elijah,Umanu Elijah,Short,Drama,,9/1/2016,English,,18,164
5683,Team Six,,Tosin Igho,,Action,Crime,,12/1/2021,English,"Africa Magic Original Films,Remote Productions",,198
2994,The Marriage Fixer,,Toka McBaror,Darlington Chukwunyere,Drama,,,3/1/2022,English,Ibaka TV,,200
654,Angel Of My Life 2,,Rowland Nwekeson,,Drama,,,3/1/2007,English,"Pressing Forward Production,Rich-Rock Productions",,369
757,Wedding Fever 2,,Adim Williams,Adim Williams,Drama,,,11/1/2006,English,Cosnoris International,,504
4592,Nirvana,,Richard Governor Owusu,"William Kojo Agbeti,Richard Governor Owusu,Clemency Koku Tengi",Short,Drama,,1/1/2019,English,,21,18
4224,Return Of The Princess,,,,Drama,,,5/1/2005,English,Son of God Movies,,487
2876,After My Heart 2,,Afam Okereke,,Drama,,,12/1/2008,English,De-Zeen International,,1088
2490,Your Fada!,,Simon Peacemaker,"Gbenga Adesanya,Simon Peacemaker",Comedy,,,9/1/2017,English,WH Productions,85,429
6904,Ruse,,Samuel Obiora,Judith Ejiofor,Drama,,,1/1/2022,English,Ibaka TV,,231
892,Palava!,,Niyi Akinmolayan,"Anee Icha,Chinaza Onuzo",Comedy,Drama,,12/1/2022,English,InkBlot Productions,,520
1083,Beulah,,"Matthew Ajallys,Jane John-Nwankwo",Matthew Ajallys,Drama,,,3/1/2021,English,Lewabo Media Group,73,15
1675,Executive Billionaires 2,,MacCollins Chidebe,"Henry Obi,Ugezu J. Ugezu",Drama,,,2/1/2004,English,"Ariscole Invest Film,Samaco Investment",,521
4399,Venom Of Viper,,Olowajaiye Michael,"Prince Justine Ezeibekwe,Olowajaiye Michael",Drama,,,10/1/2015,English,Prince Justine Production,45,191
6359,My Best Years,,Munachi Abii,Amaka Anioji,Drama,,,9/1/2022,English,One and Two Film Production,113,96
503,Miss Nigeria 2,,Tarila Thompson,,Drama,,,6/1/2004,English,Ossy Affason Production,,502
1888,Jumbled,,Oluchi Mary Nsofor,"Oluchi Mary Nsofor,Olumense Omonjahio",Short,Drama,,7/1/2020,English,,3,32
3185,Magic Moment,,Ralph Nwadike,,Drama,Romance,,,English,"Corage Associates Production,Infinity Merchant Inc.",,493
1356,My Love My Sorrow,,Adeolu Daniels,"John Brown,Patience Akwa Brown",Drama,,,2/1/2006,English,Universal Quality Pictures,,599
6702,Desperate Women 2,,Ernest Obi,,Drama,,,8/1/2006,English,Elonel International Ltd.,,698
994,Endless Seconds,,Chidi Anyanwu Chidox,Amaka Anioji,Drama,,,4/1/2022,English,Moreplex,91,77
5203,Goodbye Another Day 2,,Fred Amata,,Drama,,,3/1/2005,English,Outstrip Movies Investment,,347
7109,Mad About You,,Victor Okpala,"Temitope Bolade,Diche Enunwa",Comedy,Romance,,6/1/2019,English,"Dope7 Media,FilmOne Production",,348
3742,Women In Power 2,,Adim Williams,,Drama,,,7/1/2005,English,"Giant Merchants,Priced Penny Production",,751
5380,Kamanni,,Ali Nuhu,Ali Nuhu,Drama,,,12/1/2022,Hausa,FKD Production,,183
962,Super Hero 2,,,,Thriller,,,4/1/2005,English,O.J. Production,,778
1200,To Rise Again,,Lancelot Oduwa Imasuen,Famous Otakponmwen,Drama,,,4/1/2014,English,Black Speech Media Group,90,787
1010,Arrows,,Ekenna Udo Igwe,,Drama,,,9/1/2003,English,Emmalex Associates Ltd.,,894
3194,Love Delayed,,Chidi Anyanwu Chidox,,Drama,Romance,,10/1/2020,English,"One & Two Productions,Rok Studios",140,243
5589,Slave Warrior,,Oliver Mbamara,Oliver Mbamara,Action,Adventure,History,,English,African Events Productions,118,135
3356,Just Before Dark,,Okey Ifeanyi,,Drama,,,,English,"Blue Pictures Entertainment,K Minds Productions,Rave Films",85,156
6578,Colours Of Deceit,,Aniedi Awah Noba,,Drama,,,3/1/2020,English,Jojo.P Media Concept,,211
795,Opin Irin Ajo,,Lasun Ray-Eyiwumi,,Drama,,,5/1/2005,Yoruba,"Lasun Ray Production,Mustoy Films",,428
6384,Eyin Oka,,Ade Ajiboye,Ademola Adelakun,Thriller,,,1/1/2004,Yoruba,"Megaster Entertainment,Olasco Films",,684
1690,Family Separation,,Nonso Emekaekwue,,Drama,,,1/1/2008,English,Cosnoris International,,466
6435,11 Days,,Tope Alake,Mimi Orjiekwe,Drama,,,12/1/2018,English,Ibaka TV,,324
1135,Winning Your Love,,MacCollins Chidebe,,Drama,,,10/1/2006,English,Ossy Affason Production,,606
2843,The Gentleman,,Charles Uwagbai,"Nneka J. Adams,Victor Negro",Comedy,Romance,,8/1/2019,English,Nneka Adams Film,,362
4646,Egbo Emi,,Rasheed Yusuf,,Comedy,Drama,,3/1/2005,Yoruba,Awopegba Film Production,,160
6225,Battle For Battle 2,,Frank Rajah Arase,,Drama,,,6/1/2007,English,Guniks Investment,,601
6848,Strain,5.7,Uduak-Obong Patrick,"Donald Tombia,Oluwatoyin Adewumi,Eze Ekpo",Drama,,,9/1/2020,"English,Yoruba,Ibo",Verte View,106,409
3480,Buried Alive,,Ndubuisi Okoh,,Drama,,,7/1/2003,English,Somaco Ind.,,302
2565,Namijin Kishi,,Ali Gumzak,Yakubo M. Kumo,Drama,,,4/1/2019,Hausa,Kumo Production,,189
4898,Aitokunrin,,Sharafadeen Olabode,Sharafadeen Olabode,Romance,,,,Yoruba,Tinimash Entertainment,,104
5011,A Night To Remember,,Chico Ejiro,,Romance,Thriller,,,English,Grand Touch Pictures,,653
2076,Slave To Lust 2,,Ikechukwu Onyeka,,Drama,,,4/1/2007,English,"Divine Touch Productions,Future King Productions,Prince Creation",,756
7248,Obinrin Ale,,Yemi Amodu,"Funke Adesiyan,Yemi Amodu",Drama,,,4/1/2009,Yoruba,,,220
1234,Tears In My Heart,,Kalu Anya,"Kalu Anya,Phill Collins",Drama,,,12/1/2006,English,Great King Productions,,614
6833,Tainted Heart,,Austin Nwaolie,Ojakorotu Promise Ofejiro,Drama,,,11/1/2022,English,One and Two Film Production,109,213
6469,Virgin Bride,,Sobe Charles Umeh,Ozioma B. Nwughala,Thriller,,,12/1/2016,English,,84,225
389,Sorrows Of A King,,,,Drama,,,4/1/2018,English,Mak-Vee Production,,409
5850,Final Kingdom,,Afam Okereke,,Drama,,,6/1/2007,English,Chez International,,1106
1471,Stroke Of Luck,,Great Valentine Edochie,Francis Udom,Drama,,,11/1/2019,English,Rok Studios,,350
6371,Faith In Christ 2,,Chimdi Chiama,,Drama,,,11/1/2004,English,Jb Merchandise,,404
6519,Othello Syndrome,,Dabby Chimere,Dabby Chimere,Drama,,,3/1/2018,English,Dabz Movie Productions,97,138
3086,Kamsi,,Uzodinma Okpechi,,Action,,,9/1/2018,English,Primary Filmworks,,431
518,The Great Priest,,Saint Collins,,Drama,,,4/1/2007,English,Great King Productions,,429
2996,Agogo √®√®W„≤,7.8,Tunde Kelani,"Akinwunmi Ishola,Tunde Kelani",Drama,,,12/1/2002,Yoruba,Mainframe Film and Television Productions,105,148
1299,Buried Alive 2,,Ndubuisi Okoh,,Drama,,,6/1/2003,English,Somaco Ind.,,302
6690,Last Wedding 2,,Dickson Iroegbu,,Drama,Romance,,3/1/2004,English,Amaco Investments,,830
6746,Promise Me Forever,9,"Lancelot Oduwa Imasuen,John Uche",Emem Isong,Romance,,,8/1/2004,English,Reemmy Jes Production (RJP),,919
7116,Encounters,,,,Comedy,,,1/1/2019,English,Sunbow Productions,,40
1488,Welcome To Nollywood: The Art Of Africa,,Kenim,,News,,,2/1/2013,English,ARISE Networks,30,5
6821,Esu Masemi 2,,Lasun Ray-Eyiwumi,,Drama,,,5/1/2006,Yoruba,Latmus Film International,,131
2542,Head Gone,4.3,Dare Fasisi,"Dare Fasisi,Solomon Iguanre",Comedy,,,11/1/2014,English,Naija Ninja Studios,111,336
4004,The Wedding,,Desmond Elliot,Dionne Obodo,Comedy,,,9/1/2016,English,"Denziot Studios Production,Rok Studios",,863
763,Eyin Oka 2,,Ade Ajiboye,Ademola Adelakun,Thriller,,,7/1/2004,Yoruba,"Megaster Entertainment,Olasco Films",,695
2612,Timeless Love,,Okey Ifeanyi,Okey Ifeanyi,Drama,,,6/1/2016,English,Jojo.P Media Concept,,337
5832,Suicide Lovers,,Nonso Emekaekwue,,Drama,,,2/1/2005,English,Prince Justine International,,551
3913,Hand Of Fate,,Michael Jaja,"Michael Jaja,Chijioke Nneji",Drama,,,7/1/2012,English,Magic Movies Production,62,513
6997,Inside Life,,Tope Adebayo,"Chuks Enete,Lanre Olorunshola",Comedy,Drama,,9/1/2022,English,Sillo Studios,,545
4848,Ms Independent,,Tokunbo Uba Ahmed,Chijioke Ononiwu,Drama,,,5/1/2019,English,The Film Sage,,301
6610,The Donor,,Mike Ezuruonye,Stephenie D. Imhokhai,Drama,,,4/1/2021,English,Rok Studios,,374
2442,Duress,,Kensteve Anuka,Kensteve Anuka,Drama,,,8/1/2021,English,Onye Eze Holding Production,,175
6080,Diamond Lady 2: The Business Woman,,,,Drama,,,4/1/2004,English,Outstrip Movies Investment,,603
3958,Suru L' Ere (Patience Pays),,Mildred Okwo,Richard Odilu,Drama,,,2/1/2016,English,The Audrey Silva Company,100,510
6319,Sacred Egg,,Chukwuemeka Orjiani,,Drama,Fantasy,,11/1/2015,English,Atlantic Pictures,,342
1600,Women'S Cot 2,,Dickson Iroegbu,,Drama,,,12/1/2005,English,Great Future Production Company,,481
3317,Growing Pain,,Oru Russell,Oru Russell,Short,Drama,,3/1/2019,"Yoruba,English",,,69
1168,Save A Soul 2,,Elvis Chuks,,Drama,,,4/1/2007,English,Filmark Productions,,527
4501,Osuofia In London,6.6,Kingsley Ogoro,"Kola Munis,Emeka Obiakonwa,Kingsley Ogoro",Comedy,Drama,,9/1/2003,English,Kingsley Ogoro Production,105,369
1260,Damned Royalty,,Richards Omos-Iboyi,,Drama,,,10/1/2021,English,Rok Studios,,300
1527,Not Just Enough,,Martinz Nnaji Jr.,"Martinz Nnaji Jr.,Stanley Ras General Onwu",Drama,,,12/1/2021,English,Martinz Jr Studios,,143
5867,The Three Brides,,Paul Iheanyichukwu Igwe,Chris Bonnie,Comedy,Romance,,9/1/2021,English,African Movie Channel,,198
7155,Game Changer,,Ejike Chinedu Obim,,Drama,,,12/1/2015,English,Film House Productions,106,279
3064,√úk„∫nl„® K„®S„°N,,Akeem Alimi,,Drama,,,12/1/2008,Yoruba,,,251
1624,Couple'S Diary,,Samuel Obiora,Amakirita Bob-Manuel,Drama,,,10/1/2022,English,Prince Ook Productions,72,97
4799,Lost To Lust,,Kenneth Nnebue,,Drama,Romance,,10/1/2005,English,Nek Video Links,,494
4568,Brain Masters 2,,Kabat Esosa Egbon,,Comedy,,,11/1/2006,English,P. Collins Productions,,431
5148,Dangerous Twins,8.1,Tade Ogidan,,Drama,,,,English,OGD Pictures Ltd.,157,463
5905,Lemonade,,Lummie Edevbie,"Writers,Lummie Edevbie,Alexandra Kureave Hul,Joy Idoko",Drama,,,10/1/2020,English,Filmcorp Studios,132,285
5778,Traditional Marriage 2,,Reginald Ebere,,Drama,,,8/1/2003,English,Prince Justine International,,465
1344,Out Of Control,,Emmanuel Anyaka,Kikelomo Jacob,Drama,,,3/1/2022,English,Stanford Films Production,112,337
6037,One Bad Turn,2.5,Blessing Effiom Egbe,"Doris Ariole,Bobby Michaels",Drama,Horror,,7/1/2022,English,"The Pearl & Paris Company,Destic World Entertainment",85,281
2263,Angelina,,MacCollins Chidebe,"MacCollins Chidebe,Hilda Dokubo,Chiwe Eboh",Comedy,,,10/1/2013,English,Great Star Production,,600
6106,My Mama Na Ashawo,,Nwamaka Chikezie,Brenda Ogbukaa-Garuba,Short,Drama,,11/1/2022,English,"Tade Production House,Ziva Works",,40
1446,Taqaddama,,Ali Gumzak,"Shehu Hassan,Yakubo M. Kumo",Drama,,,3/1/2018,Hausa,J.S. Inuwa International,,217
1430,Oche'S Secret,,John Njamah,Nduka Nwobodo,Drama,,,11/1/2019,English,Rok Studios,,256
4657,Deceptive Heart,,Ifeanyi Ogbonna,Dabby Chimere,Drama,,,10/1/2016,English,Dabz Movie Productions,45,390
1241,Desperate Housegirls,,,,Comedy,Drama,Romance,11/1/2015,English,Rok Studios,27,897
3217,Getting Rich In Lagos,,Darasen Richards,"Niran Aderogba,Conscian Morgan",Drama,,,10/1/2015,English,Rising Star Productions,90,311
7134,Before The Sunrise,8.7,Fred Amata,Goretti Etchu-Egbe,Drama,Romance,,4/1/2005,English,Don-Nkems Investment,,516
6466,Men At War 2,,Chimdi Chiama,,Drama,,,6/1/2005,English,Coruma International,,969
7260,Foreigner'S God,6.1,Ifan Ifeanyi Michael,"Cheta Chukwu,Xavier Ighorodje,Ifan Ifeanyi Michael",Drama,Fantasy,Mystery,5/1/2022,"English,Ibo",Ifan Ifeanyi Michael Productions,,841
4336,Rai Dai,,Adam A. Zango,Falalu A. Dorayi,Drama,,,4/1/2012,Hausa,Dorayi Films,,179
6287,Atosa,,Kabat Esosa Egbon,,Drama,,,1/1/2019,English,Rok Studios,,501
6203,Give It Up 2,,Ikenna Aniekwe,"Ikenna Aniekwe,Ossy Okeke",Drama,,,6/1/2008,English,Ossy Affason Production,,768
284,Scid,,,,Drama,,,2/1/2018,English,,45,126
5314,Madam Tyson,,MacCollins Chidebe,,Drama,,,8/1/2014,English,Great Star Production,,529
6973,Lunch Time Heroes,6.2,Seyi Babatope,"Moses Babatope,Diche Enunwa,Kene Okwuosa",Family,,,8/1/2015,English,"FilmOne Distribution,PHB Films",88,551
3976,When Love Dies,8.4,Charles Novia,,Romance,,,,English,Ulzee Nigerian Ltd.,,338
1758,The Milkmaid,7.6,Desmond Ovbiagele,Desmond Ovbiagele,Drama,,,11/1/2020,"Hausa,Fulah,Arabic","Danono Media,Mighty Man Entertainment",136,34
5234,Treasures Of Fortune 2,,Emeka Jonathan,George Ifediba,Drama,,,2/1/2007,English,"De-Kross Movie Production,Fortune Productions",,652
1442,The Wrong Money 2,,Mike Ogundu,,Drama,,,12/1/2008,English,Chino International,,505
704,Paranoia,,Cnario Joseph,,Short,Comedy,Drama,5/1/2015,English,CNARIO Studios,12,50
2692,Love Unusual,,Biodun Stephen,,Drama,,,12/1/2021,English,ShutterSpeed Projects,97,118
1559,Addiction,,Desmond Elliot,Lilian Ozioko,Comedy,Romance,,4/1/2021,English,"Denziot Pictures,Rok Studios",,305
4631,Indian Doctor 2,,Theodore Anyanji,,Drama,,,7/1/2008,English,Emex International,,664
6206,The King & The Crown,,Charles Awurum,,Drama,,,6/1/2003,English,P. Collins Productions,,122
3782,Throwing Stones,,Tchidi Chikere,,Drama,Romance,,7/1/2003,English,Oakfil Productions,,462
618,Guynman,,Lyndsey F. Efejuku,Lolo Eremie,Comedy,Romance,,11/1/2017,English,"Breach & Buckler,Lodein Entertainment",,270
5955,Caught-Up,,Tchidi Chikere,,Drama,,,7/1/2007,English,Annex Merchandise Ltd.,,567
3542,The Hostage,,Ifeanyi Ikpoenyi,,Thriller,,,10/1/2019,English,"ChinneyLove Eze Production,Rok Studios",,323
1851,The Next Marriage,,Omoruyi Wallz Efosa,Amaka Anioji,Drama,,,6/1/2022,English,One & Two Productions,83,148
5629,My Girl Friend 2,,Iyke Odife,,Drama,,,4/1/2006,English,Kensimon Production,,433
2046,After My Heart 3,,Afam Okereke,,Drama,,,4/1/2008,English,De-Zeen International,,1088
4726,Divided Kingdom 2,,Afam Okereke,,Drama,,,12/1/2005,English,Chez International,,1034
4847,No Man'S Land,,Saheed Apanpa,Jide George,Drama,,,7/1/2021,English,Adnom Communications,80,334
3368,The Wrecker,,Michael Jaja,,Drama,,,,English,Mozzyva Pictures,100,410
1539,Forever And A Day,,Charles Uwagbai,,Drama,Romance,,12/1/2019,English,"Creative Unit Studios,Rok Studios",,209
3528,1 Night Stand,,Adekunle Nodash Adejuyigbe,,Drama,,,7/1/2021,English,"African Movie Channel,Something Unusual Studios",,107
1736,Lekki Wives,8.4,,,Drama,,,12/1/2013,English,BConcept Network Productions,,171
5639,Thanks For Coming,,Michael Jaja,Uche Nancy,Drama,,,10/1/2011,English,Uche Nancy Production,,718
3722,This Is The Way,,Falalu A. Dorayi,"Shariff Ahlan Aminu,Iliyasu Umar Maikudi",Drama,,,12/1/2017,English,Jammaje Productions,,218
1625,Dangerous Blind Man,,Kalu Anya,,Drama,,,6/1/2005,English,Great King Productions,,577
6205,Chances,,Akin-Tijani Balogun,Ozioma B. Nwughala,Drama,,,9/1/2019,English,Kezybproductions,,291
7188,Never Too Far 2,,Rasaki Alli Balogun,Tchidi Chikere,Drama,,,8/1/2005,English,Great Future Production Company,,260
2460,13Th Day: Oj„≥ Ket„†L„° 2,,Sunday Ogunyemi,Funke Akindele,Drama,,,3/1/2005,Yoruba,Scene One Production,,451
5541,Efficacy 2,,Tchidi Chikere,,Drama,,,5/1/2006,English,Annex Merchandise Ltd.,,498
3934,Tomorrow Lives Again,,Sunday Vincent,,Drama,,,5/1/2006,English,Bonag Industries Nigeria,,279
2771,Crossline,,Odira Ezejiugo,"Writers,Chibuzor Aladum,Fortune Animiokhali,Ella Chikezie",Short,Drama,,1/1/2021,English,Sozo Films,20,58
6211,Lasting Love 2,,Andy Amenechi,,Drama,,,2/1/2007,English,Simony Productions,,781
3584,Nicodemus,,Reginald Ebere,,Comedy,Drama,,10/1/2003,English,,,213
2847,Endless Madness,,Friday Ajeh,,Drama,,,7/1/2007,English,Bonag Industries Nigeria,,600
1037,Lost In Us,,Uche Jombo,Peace Oni,Drama,,,7/1/2018,English,Uche Jombo studios,,814
1300,My Husband'S Diary,,Pascal Amanfo,Folake Amanfo,Drama,,,2/1/2018,English,Dcovi Entertainment,,129
5930,Ogo-Nla 2,,Ade Ajiboye,,Drama,,,10/1/2005,Yoruba,"Juntex,Laditi Treasure Media",,332
394,The Fish Girl,,Henry Mgbemele,"Okwudili Ejiofor,Henry Mgbemele",Drama,,,11/1/2016,English,,128,48
2407,Total Crisis 2,,Afam Okereke,,Drama,,,10/1/2006,English,Simony Productions,,968
3486,Finding Diana,,Tolu Ajayi,"Lani Aisida,Toluwani Obayan,Oje Ojeaga",Short,Thriller,,12/1/2022,English,Up in The Sky Films,34,44
2564,Black November,5.3,Jeta Amata,Jeta Amata,Action,Crime,Drama,1/1/2015,English,Wells & Jeta Entertainment,95,209
4695,Jimi Bendel,,Ehizojie Ojesebholo,"Writers,Ogechi Nwobia,Leigh Oakley,Ehizojie Ojesebholo",Comedy,Drama,Thriller,11/1/2016,English,Ceroms Media Productions,96,266
6650,Merrygo Kids,,,,Animation,,,12/1/2018,English,Continued Entertainment,,1
3429,Nwanyioma,,Charles Uwagbai,"Writers,Okey Ezugwu,Airebamen Irene,Chinasa Nkwocha",Drama,,,10/1/2018,English,Oakfil Productions,,267
2595,Aki & Pawpaw,8.7,,,Comedy,,,12/1/2002,English,Chuks Anyiam Associated,133,257
2846,Omo Bishop,,Rasheed Yusuf,,Drama,,,8/1/2005,Yoruba,Bamson Global Company,,120
424,Slave To Lust,,Ikechukwu Onyeka,,Drama,,,12/1/2007,English,"Divine Touch Productions,Future King Productions,Prince Creation",,756
2094,Running With The Wind,,Chico Ejiro,"Tai Emeka Obasi,Peter Obiefuna",Drama,,,9/1/2004,English,"Dux Ventures Ltd.,Petel Foundation Ltd.",,351
2809,The Seekers,,Okey-Zubelu Okoh,"Okey-Zubelu Okoh,Joy Steve",Drama,,,12/1/2011,English,Social Movies,53,686
7035,Before The Rain,,Ikechukwu Onyeka,Chidi Chijioke,Drama,,,2/1/2008,English,"Black Star Entertainment,Sky Movies",,599
2758,Sister'S Keeper,,Godwin Osakwe,"Grace Edwin-Okon,Godwin Osakwe",Short,Drama,,2/1/2014,English,Derwin Productions,9,99
2443,Lies Men Tell 1 & 2,6.3,Ikechukwu Onyeka,"Folake Amanfo,Keira Hewatch,Uche Jombo",Comedy,,,8/1/2013,English,Uche Jombo Production,,717
4449,Love Wins 2,,Ifeanyi Azodo,Augustine Alfred,Drama,Romance,,3/1/2006,English,"Great Movies Ind. Ltd.,Sunny Collins Production",,638
